Here we test the algorithm with feature {'occup', 'age', 'gender'}
-------------------------------------------------
MAE has mean 0.015438266098499298 and std 1.1866290855620502e-05
RMSE has mean 0.13534521460533142 and std 7.951946338135181e-05
The errors after 10 steps are:
[406.3659362792969, 32.39407730102539, 1.5119136571884155, 0.12170489132404327, 0.017222460359334946, 0.003713570535182953, 0.000972954323515296, 0.0002780476352199912, 8.371882722713053e-05, 2.621978819661308e-05, 8.476634320686571e-06, 2.8112197014706908e-06, 9.513188956589147e-07, 3.269357762292202e-07, 1.13686439817684e-07, 3.9907337878730686e-08, 1.4100485223877968e-08, 5.0009583141275016e-09, 1.7841764732295928e-09, 6.372600780402138e-10, 2.2811515176801578e-10, 8.181469390855511e-11]
[411.55987548828125, 32.718353271484375, 1.5126676559448242, 0.1217300146818161, 0.0173092782497406, 0.0037428794894367456, 0.0009814935037866235, 0.00028049375396221876, 8.437965152552351e-05, 2.63666152022779e-05, 8.49104890221497e-06, 2.8006056709273253e-06, 9.411897394784319e-07, 3.208843111224269e-07, 1.1061284510560654e-07, 3.845653040457364e-08, 1.344588262952584e-08, 4.7228754240791204e-09, 1.6671030111936602e-09, 5.883065146150557e-10, 2.0789617249938885e-10, 7.445274952111447e-11]
[406.8304748535156, 32.577674865722656, 1.522501826286316, 0.123877614736557, 0.01795613206923008, 0.003970293793827295, 0.0010632817866280675, 0.0003097694425377995, 9.477973071625456e-05, 3.0042290745768696e-05, 9.786448572413065e-06, 3.256204990975675e-06, 1.101396492231288e-06, 3.772289289827313e-07, 1.3041483271081233e-07, 4.542505038784839e-08, 1.589508613619728e-08, 5.587387885697126e-09, 1.9677355300729005e-09, 6.973746580207774e-10, 2.455187442240714e-10, 8.808472701238301e-11]
[407.57574462890625, 32.65275955200195, 1.5258122682571411, 0.12336325645446777, 0.0177549310028553, 0.003886802587658167, 0.0010249720653519034, 0.00029272306710481644, 8.760426862863824e-05, 2.7159318051417358e-05, 8.666287612868473e-06, 2.831699930538889e-06, 9.432483807358949e-07, 3.190091035776277e-07, 1.0917329973381129e-07, 3.7701010313639927e-08, 1.3114379804335385e-08, 4.58553728321931e-09, 1.6071510788862042e-09, 5.698091998240784e-10, 2.0043330883900978e-10, 7.047679800864515e-11]
[408.66094970703125, 32.53740310668945, 1.5117051601409912, 0.12235565483570099, 0.017512869089841843, 0.00380184268578887, 0.000998437637463212, 0.0002853827318176627, 8.58125786180608e-05, 2.6804527806234546e-05, 8.63369587023044e-06, 2.850426199074718e-06, 9.597490588930668e-07, 3.2814122619129193e-07, 1.1352026518807179e-07, 3.9628989867424025e-08, 1.3919460251088367e-08, 4.915329476773422e-09, 1.7421113440718727e-09, 6.20657025773852e-10, 2.2100220264942294e-10, 7.849482175359412e-11]
[412.18798828125, 32.979331970214844, 1.5382215976715088, 0.12628795206546783, 0.018442867323756218, 0.00405471958220005, 0.001071218866854906, 0.00030723607051186264, 9.260963997803628e-05, 2.8975953682675026e-05, 9.340462383988779e-06, 3.083728870478808e-06, 1.0373746590630617e-06, 3.540914690347563e-07, 1.2221914857946103e-07, 4.255962338106656e-08, 1.4906849088447416e-08, 5.2505311209927186e-09, 1.850579023354726e-09, 6.558885101703993e-10, 2.335786009055596e-10, 8.325862915770088e-11]
[407.8834228515625, 32.52600860595703, 1.5246752500534058, 0.1236683651804924, 0.01779283955693245, 0.0038928415160626173, 0.001030636252835393, 0.0002970899222418666, 9.011849761009216e-05, 2.838904947566334e-05, 9.214515557687264e-06, 3.0621333735325607e-06, 1.0364376521465601e-06, 3.557917693797208e-07, 1.2344460742497176e-07, 4.316353496847114e-08, 1.518373693443209e-08, 5.3669904076514285e-09, 1.900867463433542e-09, 6.770707328129788e-10, 2.4091376116253116e-10, 8.628725511883317e-11]
[407.9969177246094, 32.218387603759766, 1.494038701057434, 0.12183229625225067, 0.017804285511374474, 0.003949380479753017, 0.0010562173556536436, 0.00030682270880788565, 9.360544936498627e-05, 2.9603043003589846e-05, 9.630463864596095e-06, 3.2035445656219963e-06, 1.0842873052752111e-06, 3.7189536783444055e-07, 1.2883035083177674e-07, 4.498600247870854e-08, 1.5779379580749264e-08, 5.570669259213901e-09, 1.971332430628081e-09, 6.984116063257773e-10, 2.4811294685456176e-10, 8.841301302187077e-11]
[408.1763610839844, 32.61607360839844, 1.5072031021118164, 0.1210818886756897, 0.01727844402194023, 0.00375098898075521, 0.0009840336861088872, 0.0002805484982673079, 8.405669359490275e-05, 2.6141662601730786e-05, 8.378156053368002e-06, 2.750936801021453e-06, 9.208916935676825e-07, 3.1294203495235706e-07, 1.0757526780480475e-07, 3.731424058628363e-08, 1.3033606194312597e-08, 4.567572986502455e-09, 1.6093306687281483e-09, 5.723113649658274e-10, 2.0276487433523727e-10, 7.063487988956396e-11]
[405.6509094238281, 32.59442901611328, 1.5265319347381592, 0.12287521362304688, 0.017435627058148384, 0.003787510097026825, 0.0010017037857323885, 0.00028902452322654426, 8.780733332969248e-05, 2.7714875614037737e-05, 9.016584954224527e-06, 3.004297468578443e-06, 1.0197929896094138e-06, 3.511362081098923e-07, 1.2220674250329466e-07, 4.2881971751285164e-08, 1.5133311492832036e-08, 5.361727062336286e-09, 1.907673796708309e-09, 6.817813535953121e-10, 2.425002976202961e-10, 8.775701693108928e-11]
-------------------------------------------------


